name,episode,length,total_reward,reason,terminated
random,152,93,-110.022,crash,True
random,153,95,-94.981,crash,True
random,154,109,-482.309,out_of_view,True
random,155,74,-140.752,crash,True
random,156,93,-212.164,out_of_view,True
random,157,89,-121.761,crash,True
random,158,102,-81.052,crash,True
random,159,62,-86.382,crash,True
random,160,72,-128.249,crash,True
random,161,80,-116.778,crash,True
random,162,76,-234.43,crash,True
random,163,73,-119.596,crash,True
random,164,81,-123.786,crash,True
random,165,57,-196.93,crash,True
random,166,82,-298.99,crash,True
random,167,102,-280.904,crash,True
random,168,62,-139.516,crash,True
random,169,79,-354.833,crash,True
random,170,108,-576.334,out_of_view,True
random,171,74,-100.112,crash,True
random,172,114,-132.262,crash,True
random,173,122,-88.604,crash,True
random,174,114,-398.604,out_of_view,True
random,175,104,-332.538,crash,True
random,176,58,-203.113,crash,True
random,177,65,-81.126,crash,True
random,178,96,-161.493,crash,True
random,179,110,-214.756,out_of_view,True
random,180,118,-95.591,crash,True
random,181,83,-169.474,crash,True
random,182,111,-229.492,crash,True
random,183,133,-112.967,crash,True
random,184,63,-105.03,crash,True
random,185,98,-173.585,crash,True
random,186,98,-102.166,crash,True
random,187,104,-363.903,out_of_view,True
random,188,97,-134.617,crash,True
random,189,71,-76.42,crash,True
random,190,105,-12.456,crash,True
random,191,93,-439.911,out_of_view,True
random,192,103,-294.78,crash,True
random,193,66,-133.272,crash,True
random,194,81,-74.459,crash,True
random,195,122,-453.996,crash,True
random,196,72,6.514,crash,True
random,197,114,-107.634,crash,True
random,198,82,54.149,crash,True
random,199,91,-75.882,crash,True
